Case ID,DeeplinkUrl,GerechtelijkProductType,InformatieNietGepubliceerdMessage,InterneUrl,IsInactief,Proceduresoorten,Publicatiedatum,PublicatiedatumDate,Publicatiestatus,Rechtsgebieden,RelatieVerwijzingen,Tekstfragment,Titel,TitelEmphasis,Uitspraakdatum,UitspraakdatumType,Vindplaatsen
ECLI-NL-PHR-2013-959,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:PHR:2013:959,conclusie,De publicatie van de uitspraak staat gepland op 15-10-2013 om 13:23 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2013:959&showbutton=true&keyword=mensenhandel,0.0,[],15-10-2013,2013-10-15T13:23:27Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Arrest Hoge Raad: ', 'LinkTekst': 'ECLI:NL:HR:2013:946', 'Postfix': ', Gevolgd', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2013:946&showbutton=true&keyword=mensenhandel'}]","OM-cassatie. Art. 197a Sr, mensensmokkel. Het oordeel van het Hof dat het bewezenverklaarde geen strafbaar feit oplevert omdat verdachte niet op enigerlei wijze is betrokken bij dwang of uitbuiting van de in de bewezenverklaring genoemde vrouwen bij hun werkzaamheden, geeft, mede gelet op de in de CAG weergegeven wetsgeschiedenis, blijk van een te beperkte en dus onjuiste uitleg van art. 197a (oud) Sr.","Parket bij de Hoge Raad, 10-09-2013, 11/01575",ECLI:NL:PHR:2013:959,10-09-2013,conclusie,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBAMS-2015-4098,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBAMS:2015:4098,uitspraak,De publicatie van de uitspraak staat gepland op 04-08-2015 om 11:56 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2015:4098&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],04-08-2015,2015-08-04T11:56:54Z,gepubliceerd,['Strafrecht'],[],De rechtbank heeft verdachte een gevangenisstraf van 25 maanden opgelegd voor medeplegen van mensenhanden ten aanzien van drie jonge Hongaarse vrouwen en gewoontewitwassen van prostitutiegeld. De rechtbank heeft overschrijding van de redelijke termijn aangenomen en op grond daarvan een strafkorting van 15% toegepast.,"Rechtbank Amsterdam, 30-06-2015, 13-520074-09",ECLI:NL:RBAMS:2015:4098,30-06-2015,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHARN-2011-BP8904,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHARN:2011:BP8904,uitspraak,De publicatie van de uitspraak staat gepland op 24-03-2011 om 09:13 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHARN:2011:BP8904&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],24-03-2011,2011-03-24T09:13:50Z,gepubliceerd,['Strafrecht'],[],"Dit arrest is niet gewezen binnen de redelijke termijn van twee jaren na het instellen van het hoger beroep. Nu veroordeelde in de strafzaak echter reeds is gecompenseerd voor de overschrijding van de redelijke termijn, zal het hof in de ontnemingszaak volstaan met de constatering dat niet binnen twee jaren op het hoger beroep is beslist.","Gerechtshof Arnhem, 23-03-2011, 24-001850-08",ECLI:NL:GHARN:2011:BP8904,23-03-2011,uitspraak,"[{'Vindplaats': 'NJFS 2011/126', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RVS-2014-3873,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RVS:2014:3873,uitspraak,De publicatie van de uitspraak staat gepland op 29-10-2014 om 10:33 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2014:3873&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],29-10-2014,2014-10-29T10:33:08Z,gepubliceerd,['Bestuursrecht; Vreemdelingenrecht'],[],"Bij besluit van 14 maart 2014 heeft de staatssecretaris, voor zover thans van belang, aanvragen van de vreemdelingen om hun een verblijfsvergunning asiel voor bepaalde tijd te verlenen afgewezen.","Raad van State, 24-10-2014, 201403179/1/V2",ECLI:NL:RVS:2014:3873,24-10-2014,uitspraak,"[{'Vindplaats': 'JV 2014/394', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RV20140020', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-HR-2013-670,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:HR:2013:670,uitspraak,De publicatie van de uitspraak staat gepland op 10-09-2013 om 14:12 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2013:670&showbutton=true&keyword=mensenhandel,0.0,['Cassatie'],10-09-2013,2013-09-10T14:12:55Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'In cassatie op : ', 'LinkTekst': 'ECLI:NL:GHSGR:2012:BX3856', 'Postfix': ', (Gedeeltelijke) vernietiging met terugwijzen', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHSGR:2012:BX3856&showbutton=true&keyword=mensenhandel'}, {'RelatieOmschrijving': 'Conclusie: ', 'LinkTekst': 'ECLI:NL:PHR:2013:754', 'Postfix': ', Gevolgd', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2013:754&showbutton=true&keyword=mensenhandel'}]","OM-cassatie. Art. 273f.1 onder 3 Sr. Grondslagverlating. Mede gelet op de wetsgeschiedenis moet art. 273f.1 onder 3 Sr aldus worden uitgelegd dat het oogmerk van verdachte erop gericht moet zijn dat de betrokkene zich in een ander land dan waar deze is aangeworven, meegenomen of ontvoerd, beschikbaar stelt tot het verrichten van de in dat artikel bedoelde handelingen. Door het bestanddeel ‘in een ander land’ te koppelen aan de gedraging ‘ertoe te brengen’ heeft het Hof derhalve een te beperkte en dus onjuiste betekenis toegekend aan die in de tll voorkomende termen die aldaar zijn gebezigd in dezelfde betekenis als daaraan toekomt in art. 273f.1 onder 3 Sr. Door verdachte van het tenlastegelegde vrij te spreken heeft het Hof hem dus vrijgesproken van iets anders dan was tenlastegelegd. HR herhaalt relevante overwegingen uit ECLI:NL:HR:2000:ZD1788 m.b.t. de term ‘aanwerven’ a.b.i. art. 250ter (oud) Sr en ECLI:NL:HR:1999:AB9475 m.b.t. de term ‘het tot prostitutie brengen’ a.b.i. art. 250(ter) Sr. Mede gelet hierop verdient nog opmerking dat ook v.zv. het oordeel van het Hof zou zijn gebaseerd op de opvatting dat ‘reeds gevormde wilsbesluiten van de aangeefsters’ aan de toepasselijkheid van art. 273f.1 onder 3 Sr in de weg staan, dat oordeel berust op een verkeerde rechtsopvatting.","Hoge Raad, 10-09-2013, 13/00225",ECLI:NL:HR:2013:670,10-09-2013,uitspraak,"[{'Vindplaats': 'NJ 2015/443', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2013/1088', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBMNE-2020-1081,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBMNE:2020:1081,uitspraak,De publicatie van de uitspraak staat gepland op 24-03-2020 om 15:03 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:1081&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],24-03-2020,2020-03-24T15:03:47Z,gepubliceerd,['Strafrecht'],[],"De rechtbank veroordeelt de verdachte tot een gevangenisstraf van 18 maanden waarvan 6 maanden voorwaardelijk voor mensenhandel, ontucht met een minderjarige en het vervaardigen en bezitten van kinderporno. De verdachte heeft – samen met zijn medeverdachte – een vijftienjarig meisje vervoerd van en naar seksafspraken en heeft haar ertoe gebracht zich gedurende een periode van vijf weken beschikbaar te stellen voor het verrichten van seksuele handelingen met derden tegen betaling. Ook heeft verdachte zelf seksuele handelingen met het minderjarige meisje verricht en heeft hij deze gefilmd.","Rechtbank Midden-Nederland, 24-03-2020, 16/659581-18 (P)",ECLI:NL:RBMNE:2020:1081,24-03-2020,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBNNE-2020-531,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBNNE:2020:531,uitspraak,De publicatie van de uitspraak staat gepland op 11-02-2020 om 15:42 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2020:531&showbutton=true&keyword=mensenhandel,0.0,"['Eerste aanleg - meervoudig', 'Op tegenspraak']",11-02-2020,2020-02-11T15:42:26Z,gepubliceerd,['Strafrecht'],[],"De rechtbank Noord-Nederland, locatie Leeuwarden, veroordeelt een 34-jarige man uit Elburg tot een gevangenisstraf van 42 maanden waarvan 8 maanden voorwaardelijk. De rechtbank acht bewezen dat de man zich schuldig heeft gemaakt aan mensenhandel en mishandeling gepleegd ten opzichte van zijn ex-vriendin. Ook heeft de man zich schuldig gemaakt aan wapenbezit en witwassen. 
De verdachte heeft zijn ex-vriendin in de prostitutie laten werken en heeft haar verdiensten afgenomen. De rechtbank veroordeelt de man tevens tot betaling van schadevergoeding aan het slachtoffer.","Rechtbank Noord-Nederland, 11-02-2020, 18/850032-19",ECLI:NL:RBNNE:2020:531,11-02-2020,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBZWB-2019-6018,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBZWB:2019:6018,uitspraak,De publicatie van de uitspraak staat gepland op 22-01-2020 om 09:27 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2019:6018&showbutton=true&keyword=mensenhandel,0.0,['Op tegenspraak'],22-01-2020,2020-01-22T09:27:10Z,gepubliceerd,['Strafrecht'],[],"Medeplegen van mensenhandel ten aanzien van vier Bulgaarse werknemers. De werknemers moesten toiletten schoonmaken op tankstations gedurende 13 uren per dag, 7 dagen in de week zonder vrije dagen en tegen een vergoeding die ver beneden het minimumloon lag.
Gelet op tijdsverloop van vijf jaren in de strafprocedure geen onvoorwaardelijke gevangenisstraffen. De verdachte rechtspersoon heeft een geldboete van 10.000 euro opgelegd gekregen. Verdachten hebben opgelegd gekregen een geldboete van 5.000 euro en 2 maanden gevangenisstraf voorwaardelijk met een proeftijd van 2 jaar.","Rechtbank Zeeland-West-Brabant, 20-12-2019, 02/993002-14",ECLI:NL:RBZWB:2019:6018,20-12-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBZWB-2019-6019,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBZWB:2019:6019,uitspraak,De publicatie van de uitspraak staat gepland op 22-01-2020 om 09:26 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2019:6019&showbutton=true&keyword=mensenhandel,0.0,['Op tegenspraak'],22-01-2020,2020-01-22T09:26:40Z,gepubliceerd,['Strafrecht'],[],"Medeplegen van mensenhandel ten aanzien van vier Bulgaarse werknemers. De werknemers moesten toiletten schoonmaken op tankstations gedurende 13 uren per dag, 7 dagen in de week zonder vrije dagen en tegen een vergoeding die ver beneden het minimumloon lag.
Gelet op tijdsverloop van vijf jaren in de strafprocedure geen onvoorwaardelijke gevangenisstraffen. De verdachte rechtspersoon heeft een geldboete van 10.000 euro opgelegd gekregen. Verdachten hebben opgelegd gekregen een geldboete van 5.000 euro en 2 maanden gevangenisstraf voorwaardelijk met een proeftijd van 2 jaar.","Rechtbank Zeeland-West-Brabant, 20-12-2019, 02/993001-14",ECLI:NL:RBZWB:2019:6019,20-12-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBZWB-2019-6020,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBZWB:2019:6020,uitspraak,De publicatie van de uitspraak staat gepland op 22-01-2020 om 09:25 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2019:6020&showbutton=true&keyword=mensenhandel,0.0,['Op tegenspraak'],22-01-2020,2020-01-22T09:25:40Z,gepubliceerd,['Strafrecht'],[],"Medeplegen van mensenhandel ten aanzien van vier Bulgaarse werknemers. De werknemers moesten toiletten schoonmaken op tankstations gedurende 13 uren per dag, 7 dagen in de week zonder vrije dagen en tegen een vergoeding die ver beneden het minimumloon lag.
Gelet op tijdsverloop van vijf jaren in de strafprocedure geen onvoorwaardelijke gevangenisstraffen. De verdachte rechtspersoon heeft een geldboete van 10.000 euro opgelegd gekregen. Verdachten hebben opgelegd gekregen een geldboete van 5.000 euro en 2 maanden gevangenisstraf voorwaardelijk met een proeftijd van 2 jaar.","Rechtbank Zeeland-West-Brabant, 20-12-2019, 02/996005-13",ECLI:NL:RBZWB:2019:6020,20-12-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBOBR-2019-7779,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBOBR:2019:7779,uitspraak,De publicatie van de uitspraak staat gepland op 31-03-2020 om 14:23 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2019:7779&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],31-03-2020,2020-03-31T14:23:43Z,gepubliceerd,['Strafrecht'],[],"De rechtbank acht wettig en overtuigend bewezen dat verdachte zich heeft schuldig gemaakt aan het meermalen bedreigen van zijn ex vriendin en van kennissen uit haar omgeving. Ook acht de rechtbank wettig en overtuigend bewezen dat verdachte zich heeft schuldig gemaakt aan het bedreigen en beledigen van ambtenaren in functie (politie ambtenaren).
De rechtbank veroordeelt verdachte hiervoor tot een gevangenisstraf voor de duur van twee maanden, met aftrek van voorarrest.
De overige tenlastegelegde feiten (waaronder mensenhandel) acht de rechtbank niet bewezen. Verdachte wordt hiervan dan ook vrijgesproken.","Rechtbank Oost-Brabant, 08-11-2019, 01/860291-17",ECLI:NL:RBOBR:2019:7779,08-11-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBDHA-2019-6109,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBDHA:2019:6109,uitspraak,De publicatie van de uitspraak staat gepland op 17-06-2019 om 08:59 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2019:6109&showbutton=true&keyword=mensenhandel,0.0,['Voorlopige voorziening'],17-06-2019,2019-06-17T08:59:25Z,gepubliceerd,['Bestuursrecht; Vreemdelingenrecht'],[],"De voorzieningenrechter volgt verweerder dat van uitzetting in dit geval geen sprake is maar evident is dat het bezwaarschrift zich richt tegen de geplande overdracht van verzoeker. Die kan worden aangemerkt als een handeling als bedoeld in artikel 72, derde lid, van de Vw 2000. Voorzieningenrechter is, anders dan verweerder meent, wel bevoegd om op de vovo te beslissen. Ofschoon verzoeker heeft aangegeven aangifte te willen doen van mensenhandel heeft verweerder in dit geval geen aanleiding hoeven zien de overdracht om die reden te annuleren.","Rechtbank Den Haag, 11-06-2019, Awb 19/4516",ECLI:NL:RBDHA:2019:6109,11-06-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2019-2092,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2019:2092,uitspraak,De publicatie van de uitspraak staat gepland op 09-08-2019 om 09:31 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2019:2092&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],09-08-2019,2019-08-09T09:31:15Z,gepubliceerd,['Strafrecht'],[],"Artikel 273f, lid 1, onder 2°, 5° en 8° Sr; Mensenhandel in vereniging met een ander.  Minderjarige verdachte heeft met zijn broer drie slachtoffers gedurende een periode van respectievelijk 7, 8 en 3 maanden seksueel uitgebuit. Twee slachtoffers hebben ruim driehonderd klanten gehad. Uitgebreide motivering strafoplegging (o.a. gevolgen voor slachtoffer, verminderde toerekeningsvatbaarheid verdachte, toepassing volwassen sanctierecht).  Toewijzing vorderingen benadeelde partijen 28.333 euro en 51.065 euro met uitgebreide berekening en oplegging schadevergoedingsmaatregel. Veroordeling tot een gevangenisstraf voor de duur van twee jaren en TBS.","Gerechtshof Den Haag, 19-03-2019, 22-000656-18",ECLI:NL:GHDHA:2019:2092,19-03-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBAMS-2018-5134,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBAMS:2018:5134,uitspraak,De publicatie van de uitspraak staat gepland op 19-07-2018 om 14:38 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2018:5134&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],19-07-2018,2018-07-19T14:38:51Z,gepubliceerd,['Strafrecht'],[],"Een 33-jarige man wordt veroordeeld voor het medeplegen van mensenhandel van een veertienjarig meisje (artikel 273f sub 2, 5, 8 Sr) in de periode van begin november 2016 tot en met 21 januari 2017. Verdachte zorgde ervoor dat er een plek was waar het meisje haar werkzaamheden kon uitvoeren en hij bracht haar naar klanten. Ook deelde hij in de opbrengst. Aan hem wordt een gevangenisstraf van drie jaar opgelegd. Daarnaast wordt aan hem een vrijheidsbenemende maatregel ex. artikel 38v Sr opgelegd.","Rechtbank Amsterdam, 19-07-2018, 13/650148-17 (Promis)",ECLI:NL:RBAMS:2018:5134,19-07-2018,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBAMS-2018-5136,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBAMS:2018:5136,uitspraak,De publicatie van de uitspraak staat gepland op 19-07-2018 om 14:39 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2018:5136&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],19-07-2018,2018-07-19T14:39:20Z,gepubliceerd,['Strafrecht'],[],"Een 58-jarige man wordt veroordeeld voor het medeplegen van mensenhandel van een veertienjarig meisje (artikel 273f sub 2 en 5 Sr) in de periode van begin november 2016 tot en met 20 januari 2017. Verdachte heeft zijn woning ter beschikking gesteld zodat het meisje daar klanten voor seksafspraken kon ontvangen. Aan hem wordt een gevangenisstraf van 12 maanden opgelegd, waarvan 6 maanden voorwaardelijk met een proeftijd van 2 jaar. Daarnaast wordt aan hem een vrijheidsbenemende maatregel ex. artikel 38v Sr opgelegd.","Rechtbank Amsterdam, 19-07-2018, 13/650251-17 (Promis)",ECLI:NL:RBAMS:2018:5136,19-07-2018,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2015-1218,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2015:1218,uitspraak,De publicatie van de uitspraak staat gepland op 05-06-2015 om 10:56 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2015:1218&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],05-06-2015,2015-06-05T10:56:16Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich schuldig gemaakt aan mensenhandel ten aanzien van de destijds zeventienjarige [persoon 1]. Hij heeft er door zijn handelwijze aan bijgedragen dat een minderjarig meisje tegen betaling seks met anderen heeft gehad. De verdachte heeft haar immers gefaciliteerd bij het verrichten van escortwerkzaamheden op de wijze als bewezen verklaard. Hierbij moest [persoon 1] (een deel van) de opbrengsten uit de prostitutie aan de verdachte afstaan. 

Het hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 3 (drie) maanden, met aftrek van voorarrest.","Gerechtshof Den Haag, 10-02-2015, 2200416814",ECLI:NL:GHDHA:2015:1218,10-02-2015,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBGEL-2014-7258,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBGEL:2014:7258,uitspraak,De publicatie van de uitspraak staat gepland op 25-11-2014 om 11:48 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2014:7258&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],25-11-2014,2014-11-25T11:48:35Z,gepubliceerd,['Strafrecht'],[],"De rechtbank Gelderland, zittingsplaats Arnhem, veroordeelt een 20-jarige man ter zake van mensenhandel door twee of meer verenigde personen en het bezit van (een gegevensdrager met) kinderpornografisch materiaal tot een gevangenisstraf voor de duur van 24 maanden, waarvan 8 maanden voorwaardelijk, met een proeftijd van 3 jaren, en met het aftrek van de tijd die de man reeds in verzekering en voorlopige hechtenis heeft doorgebracht. Tevens dient de man een bedrag van € 5.800,- te betalen aan de vrouw jegens wie de strafbare gedragingen zijn gepleegd.","Rechtbank Gelderland, 24-11-2014, 05/860132-14",ECLI:NL:RBGEL:2014:7258,24-11-2014,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
